;Date;Tot_cons;Res_load;Hydro_pumped
1323;Aug 16, 2018;1,369,857.25;1,007,715.5;22,454.75
1324;Aug 17, 2018;1,360,004;1,056,452.5;20,220.5
1325;Aug 18, 2018;1,179,485;837,075.75;27,824.25
1326;Aug 19, 2018;1,088,634.75;720,951.25;39,857
1327;Aug 20, 2018;1,375,968.5;1,047,675.75;16,227.75
1328;Aug 21, 2018;1,385,420.75;1,173,969;29,165.5
1329;Aug 22, 2018;1,411,518;1,117,123.25;27,491
1330;Aug 23, 2018;1,425,009.25;1,125,529;25,406.75
1331;Aug 24, 2018;1,403,209.25;970,845.25;33,016.25
1332;Aug 25, 2018;1,183,875.5;800,265.75;27,590
1333;Aug 26, 2018;1,074,934;677,505.5;43,793.75
1334;Aug 27, 2018;1,416,226.75;774,199.25;35,761.5
1335;Aug 28, 2018;1,398,797;1,132,392;19,542.25
1336;Aug 29, 2018;1,416,927.25;1,068,562;28,184.25
1337;Aug 30, 2018;1,428,877.5;1,013,847;33,156
1338;Aug 31, 2018;1,375,348.75;1,105,568.25;22,905.5
1339;Sep 1, 2018;1,163,909.5;947,726;16,312.25
1340;Sep 2, 2018;1,084,433.25;838,818.25;35,649.25
1341;Sep 3, 2018;1,395,458.75;1,131,913.5;20,905.75
1342;Sep 4, 2018;1,412,936.5;1,189,569.75;34,365.75
1343;Sep 5, 2018;1,401,736.5;1,162,923.75;32,732.25
1344;Sep 6, 2018;1,416,087.5;1,155,915.75;32,625.75
1345;Sep 7, 2018;1,401,293;1,096,253.75;33,013.25
1346;Sep 8, 2018;1,201,574;747,923.75;36,820
1347;Sep 9, 2018;1,075,153.75;762,358;41,681.75
1348;Sep 10, 2018;1,386,180.5;1,068,831;25,082.25
1349;Sep 11, 2018;1,463,556.25;882,889.75;44,177.5
1350;Sep 12, 2018;1,443,137;1,059,047.25;25,227
1351;Sep 13, 2018;1,411,773;1,263,184;23,636.5
1352;Sep 14, 2018;1,395,662.25;1,158,046.5;32,012.75
1353;Sep 15, 2018;1,196,929.5;818,123.5;35,312.75
1354;Sep 16, 2018;1,078,562;746,725.75;50,123.75
1355;Sep 17, 2018;1,380,067;1,085,573.75;24,348
1356;Sep 18, 2018;1,458,378.25;940,813;42,128
1357;Sep 19, 2018;1,467,361.5;981,209.25;46,447.5
1358;Sep 20, 2018;1,462,297.25;990,654.5;43,725.75
1359;Sep 21, 2018;1,491,415.25;688,203;39,115
1360;Sep 22, 2018;1,252,920.75;569,364.5;54,885.25
1361;Sep 23, 2018;1,137,557.75;733,552.25;30,231.5
1362;Sep 24, 2018;1,452,394.75;703,687.5;56,196
1363;Sep 25, 2018;1,436,075.75;1,090,933;22,286
1364;Sep 26, 2018;1,487,079.75;855,049;46,033.25
1365;Sep 27, 2018;1,466,397;994,910.25;38,871.5
1366;Sep 28, 2018;1,460,137.25;968,574.5;40,792.25
1367;Sep 29, 2018;1,217,443.25;858,124.25;30,343.25
